자치구,대여소명,기준년월,대여건수,반납건수,대여소명_clean,대여소_ID,주소1,주소2,위도,경도
성동구,563. 성동세무서 건너편,202502,1025,1294,성동세무서 건너편,ST-364,서울특별시 성동구 광나루로 302,성동세무서 건너편,37.547913,127.062752
성동구,564. 금호역 3번출구,202502,60,35,금호역 3번출구,ST-365,서울특별시 성동구 동호로 99,금호역 3번출구,37.547928,127.015572
성동구,578. 성동세무서 부근,202502,952,948,성동세무서 부근,ST-356,서울특별시 성동구 광나루로 297,성동세무서 부근,37.548164,127.06237
성동구,579. 마장역 4번출구,202502,466,495,마장역 4번출구,ST-372,서울특별시 성동구 마장로 292-1,마장역 4번출구,37.565205,127.041847
성동구,582. 경일중학교 앞,202502,1049,1059,경일중학교 앞,ST-375,서울특별시 성동구 성수일로 27,경일중학교 앞,37.543179,127.04908
성동구,583. 청계천 생태교실 앞,202502,1261,1369,청계천 생태교실 앞,ST-376,서울특별시 성동구 마장로39길 51,청계천 생태교실 앞,37.56797,127.04689
광진구,552. 대림아크로리버 앞,202502,532,571,대림아크로리버 앞,ST-378,서울특별시 광진구 구의강변로 64,대림아크로리버 앞,37.536579,127.092972
광진구,555. 구의3동주민센터,202502,163,161,구의3동주민센터,ST-381,서울특별시 광진구 강변역로 17,구의3동주민센터,37.537849,127.092171
광진구,573. 구의문주차장 앞,202502,1085,1045,구의문주차장 앞,ST-384,서울특별시 광진구 능동로 216,구의문주차장 앞,37.545231,127.084732
광진구,574. 아차산역4번출구,202502,1202,551,아차산역4번출구,ST-385,서울특별시 광진구 능동로 216,아차산역4번출구,37.551849,127.088982
광진구,576. 광나루역 3번 출구,202502,920,949,광나루역 3번 출구,ST-387,서울특별시 광진구 아차산로 552,광나루역 3번 출구,37.54483,127.104263
광진구,577. 광진청소년수련관,202502,786,811,광진청소년수련관,ST-388,서울특별시 광진구 구천면로 2,광진청소년수련관,37.546547,127.106133
동대문구,627. 장안동삼거리 교통섬,202502,624,653,장안동삼거리 교통섬,ST-395,서울특별시 동대문구 사가정로 240,장안동삼거리 교통섬,37.578632,127.071907
동대문구,630. 동대문구 보건소,202502,1201,1216,동대문구 보건소,ST-397,서울특별시 동대문구 천호대로 145,동대문구 보건소,37.574852,127.040306
동대문구,631. 답십리역 1번출구,202502,1502,1664,답십리역 1번출구,ST-398,서울특별시 동대문구 천호대로 269,답십리역 1번출구,37.568184,127.051277
동대문구,634. 외국어대 정문 앞,202502,762,859,외국어대 정문 앞,ST-401,서울특별시 동대문구 이문로 107,외국어대 정문 앞,37.59602,127.05983
동대문구,637. KAIST 경영대학 앞,202502,461,326,KAIST 경영대학 앞,ST-404,서울특별시 동대문구 회기로 85,KAIST 경영대학 앞,37.591614,127.045792
동대문구,638. 서울시립대 정보기술관,202502,203,198,서울시립대 정보기술관,ST-405,서울특별시 동대문구 한천로43길 12-14,서울시립대 정보기술관,37.583008,127.060974
동대문구,641. 용두역 4번출구,202502,1001,1193,용두역 4번출구,ST-408,서울특별시 동대문구 청계천로 563,용두역 4번출구,37.573753,127.038536
영등포구,263. 근로자회관 사거리,202502,2026,2093,근로자회관 사거리,ST-417,서울특별시 영등포구 선유로 34,근로자회관 사거리,37.517151,126.888626
영등포구,264. 교보생명보험 앞,202502,964,826,교보생명보험 앞,ST-418,서울특별시 영등포구 영등포로 96,교보생명보험 앞,37.521931,126.891617
영등포구,265. 영등포유통상가 사거리,202502,1044,1034,영등포유통상가 사거리,ST-419,서울특별시 영등포구 영등포로 124,영등포유통상가 사거리,37.521133,126.896538
영등포구,266. 영등포청과시장 사거리,202502,903,879,영등포청과시장 사거리,ST-420,서울특별시 영등포구 영등포로 177,영등포청과시장 사거리,37.520294,126.901192
영등포구,267. 삼성화재 사옥 옆,202502,999,945,삼성화재 사옥 옆,ST-421,서울특별시 영등포구 양평로 76,삼성화재 사옥 옆,37.535961,126.8983
영등포구,268. 그랜드컨벤션센터 앞,202502,1272,1280,그랜드컨벤션센터 앞,ST-422,서울특별시 영등포구 양평로 58,그랜드컨벤션센터 앞,37.534718,126.900002
영등포구,270. 증권거래소후문교차로,202502,715,694,증권거래소후문교차로,ST-424,서울특별시 영등포구 여의나루로 76,증권거래소후문교차로,37.522343,126.927101
영등포구,272. 당산육갑문,202502,1569,1753,당산육갑문,ST-426,서울특별시 영등포구 당산로52길 3,당산육갑문,37.535339,126.903679
양천구,720. 서울강월초등학교 앞,202502,399,206,서울강월초등학교 앞,ST-432,서울특별시 양천구 신월로 97,서울강월초등학교 앞,37.516197,126.8349
용산구,816. 신용산역 6번출구 앞,202502,727,748,신용산역 6번출구 앞,ST-435,서울특별시 용산구 한강대로 115,신용산역 6번출구 앞,37.530148,126.968483
용산구,817. 삼각지역 4번출구 앞,202502,464,436,삼각지역 4번출구 앞,ST-436,서울특별시 용산구 한강대로 161,삼각지역 4번출구 앞,37.533451,126.971733
용산구,818. 숙명여대 입구 교차로,202502,574,619,숙명여대 입구 교차로,ST-437,서울특별시 용산구 청파로47길 100,숙명여대 입구 교차로,37.544895,126.969383
용산구,819. 선린인터넷 고등학교,202502,746,788,선린인터넷 고등학교,ST-438,서울특별시 용산구 원효로97길 33-4,선린인터넷 고등학교,37.541653,126.970505
용산구,820. 청파동입구 교차로,202502,367,403,청파동입구 교차로,ST-439,서울특별시 용산구 한강대로 349,청파동입구 교차로,37.549026,126.971947
용산구,823. 효창동주민센터 앞,202502,145,114,효창동주민센터 앞,ST-441,서울특별시 용산구 효창원로 161,효창동주민센터 앞,37.54232,126.96196
용산구,825. 서빙고동 주민센터 앞,202502,632,715,서빙고동 주민센터 앞,ST-442,서울특별시 용산구 서빙고로 279,서빙고동 주민센터 앞,37.520336,126.994263
마포구,199. 서울 월드컵 경기장,202502,364,232,서울 월드컵 경기장,ST-443,서울특별시 마포구 성산동 515,서울 월드컵 경기장,37.566845,126.896446
종로구,388. 동성중학교 앞,202502,188,181,동성중학교 앞,ST-444,서울특별시 종로구 혜화동 56,동성중학교 앞,37.585735,127.00161
광진구,584. 광진광장 교통섬,202502,1517,1231,광진광장 교통섬,ST-445,서울특별시 광진구 군자동 374-8,광진광장 교통섬,37.547829,127.072632
성동구,585. 성수2가1동 공영주차장 인근,202502,2079,2136,성수2가1동 공영주차장 인근,ST-446,서울특별시 성동구 성수동2가 569-3,성수2가1동 공영주차장 인근,37.536808,127.055489
성동구,586. 마장동 주민센터,202502,394,402,마장동 주민센터,ST-447,서울특별시 성동구 마장로42길 14,마장동 주민센터,37.565941,127.045395
은평구,900. 은평예술회관,202502,264,246,은평예술회관,ST-448,서울특별시 은평구 녹번동 85-4,은평예술회관,37.603943,126.927696
은평구,902. 진관동 은빛초등학교,202502,145,143,진관동 은빛초등학교,ST-450,서울특별시 은평구 진관동 45-21,진관동 은빛초등학교,37.643108,126.918221
은평구,903. 은평뉴타운 아이파크,202502,296,319,은평뉴타운 아이파크,ST-451,서울특별시 은평구 진관동 13-20,은평뉴타운 아이파크,37.645866,126.927391
은평구,904. 은평뉴타운 푸르지오,202502,205,240,은평뉴타운 푸르지오,ST-452,서울특별시 은평구 진관동 5-8,은평뉴타운 푸르지오,37.648674,126.930702
은평구,905. 구파발역 2번출구,202502,732,862,구파발역 2번출구,ST-453,서울특별시 은평구 진관동 86-31,구파발역 2번출구,37.636234,126.918999
은평구,906. 연신내역 5번출구,202502,1109,1286,연신내역 5번출구,ST-454,서울특별시 은평구 대조동 207-8,연신내역 5번출구,37.61721,126.919579
은평구,908. 구산역 4번출구,202502,529,522,구산역 4번출구,ST-456,서울특별시 은평구 갈현동 536-8,구산역 4번출구,37.613186,126.917351
은평구,909. 백련산 힐스테이트 3차,202502,263,96,백련산 힐스테이트 3차,ST-457,서울특별시 은평구 응암동 761-9,백련산 힐스테이트 3차,37.586994,126.922882
은평구,911. 은평평화공원(역촌역4번출구),202502,855,861,은평평화공원(역촌역4번출구),ST-459,서울특별시 은평구 녹번동 153-31,은평평화공원(역촌역4번출구),37.605583,126.922935
은평구,912. 응암오거리,202502,1117,1197,응암오거리,ST-460,서울특별시 은평구 응암동 604-5,응암오거리,37.589661,126.916946
은평구,915. 증산역 4번출구,202502,603,678,증산역 4번출구,ST-463,서울특별시 은평구 증산동 199-8,증산역 4번출구,37.584381,126.909897
은평구,916. 평생학습관 앞,202502,536,553,평생학습관 앞,ST-464,서울특별시 은평구 역촌동 15-40,평생학습관 앞,37.607849,126.921326
은평구,919. 서울혁신파크,202502,251,254,서울혁신파크,ST-467,서울특별시 은평구 녹번동 15-2,서울혁신파크,37.607025,126.933311
은평구,921. 신도고등학교,202502,51,41,신도고등학교,ST-469,서울특별시 은평구 진관동 242-14,신도고등학교,37.630016,126.919029
은평구,922. 연신내역 4번출구,202502,212,213,연신내역 4번출구,ST-470,서울특별시 은평구 대조동 227-2,연신내역 4번출구,37.617802,126.921967
은평구,923. 국민은행 연서지점,202502,169,168,국민은행 연서지점,ST-471,서울특별시 은평구 불광동 355,국민은행 연서지점,37.620949,126.925636
은평구,925. 불광역 2번출구,202502,290,300,불광역 2번출구,ST-473,서울특별시 은평구 불광동 285-43,불광역 2번출구,37.609566,126.930977
은평구,927. 연신내역 3번출구 인근,202502,164,165,연신내역 3번출구 인근,ST-475,서울특별시 은평구 불광동 304-5,연신내역 3번출구 인근,37.617855,126.922524
은평구,928. 은평역사한옥박물관,202502,104,65,은평역사한옥박물관,ST-476,서울특별시 은평구 진관동 133-29,은평역사한옥박물관,37.641315,126.938042
은평구,930. 구 서부경찰서 건너편,202502,460,461,구 서부경찰서 건너편,ST-478,서울특별시 은평구 역촌동 41-7,구 서부경찰서 건너편,37.601662,126.920303
은평구,931. 역촌파출소,202502,1646,1692,역촌파출소,ST-479,서울특별시 은평구 역촌동 45-34,역촌파출소,37.604736,126.915337
은평구,932. 예일여중,202502,529,549,예일여중,ST-480,서울특별시 은평구 연서로 117,예일여중,37.610004,126.916397
중랑구,1402. 금란주차장 앞,202502,376,333,금란주차장 앞,ST-561,서울특별시 중랑구 망우로 448,금란주차장 앞,37.600071,127.102333
중랑구,1405. 망우역 1번출구,202502,334,325,망우역 1번출구,ST-568,서울특별시 중랑구 망우로55길 11-10,망우역 1번출구,37.599098,127.092949
중랑구,1408. 먹골역 6번출구 앞,202502,432,503,먹골역 6번출구 앞,ST-570,서울특별시 중랑구 동일로 지하 901,먹골역 6번출구 앞,37.610722,127.077477
중랑구,1418. 새솔초등학교,202502,90,18,새솔초등학교,ST-583,서울특별시 중랑구 신내역로1길 164,새솔초등학교,37.617439,127.109016
중랑구,1421. 신내역 4번출구,202502,234,204,신내역 4번출구,ST-586,서울특별시 중랑구 신내로 지하 232,신내역 4번출구,37.612461,127.103378
중랑구,1422. 신내우디안아파트 1단지,202502,82,17,신내우디안아파트 1단지,ST-587,서울특별시 중랑구 신내역로 213,신내우디안아파트 1단지,37.620098,127.106461
중랑구,1424. 양원역 2번출구,202502,107,84,양원역 2번출구,ST-588,서울특별시 중랑구 송림길 147,양원역 2번출구,37.606312,127.107742
중랑구,1426. 면목도시개발아파트 1동 앞,202502,212,40,면목도시개발아파트 1동 앞,ST-590,서울특별시 중랑구 용마산로 지하 227,면목도시개발아파트 1동 앞,37.573589,127.086823
중랑구,1435. 능산삼거리,202502,120,86,능산삼거리,ST-593,서울특별시 중랑구 용마산로 644,능산삼거리,37.608681,127.100792
중랑구,1437. 늘푸른공원 앞,202502,354,404,늘푸른공원 앞,ST-595,서울특별시 중랑구 동일로 594,늘푸른공원 앞,37.58342,127.079926
중랑구,1438. 홈플러스 신내점 앞,202502,787,916,홈플러스 신내점 앞,ST-596,서울특별시 중랑구 신내로 지하 232,홈플러스 신내점 앞,37.616169,127.093483
영등포구,214. 금융감독원 앞,202502,920,934,금융감독원 앞,ST-60,서울특별시 영등포구 여의대로 38,금융감독원 앞,37.523022,126.920837
영등포구,219. 롯데캐슬엠파이어 옆,202502,1421,1401,롯데캐슬엠파이어 옆,ST-62,서울특별시 영등포구 의사당대로 127,롯데캐슬엠파이어 옆,37.520695,126.925835
